record_id,record_type,canonical_name,whisky_name,distillery,brand_or_company,country,region,origin_raw,type,class,age_years,age_raw,abv_percent,bottle_size,cask_type,finish_type,smoke_level,peat_level,sweetness,spiciness,body,aroma_tags,nose_notes,palate_notes,finish_notes,pairing_notes,general_notes,user_score_100,meta_critic,score_stdev,review_count,value_score_10,beginner_score_10,cost_tier,super_cluster,cluster,current_price,price_currency,price_date,availability,repeat_buy,overrated,underrated,alternative_suggestions,distillery_status,founded,closed,capacity,spirit_still,wash_still,owner,views,ranking,votes,wishlist,distillery_rating,distillery_whisky_count,collection_count,specialist_count,address,longitude,latitude,source_files,source_match_notes,source_distillery_index,source_tr_tasting_index,source_meta_index,norm_canonical,norm_whisky_name,norm_name
WDB-01493,whisky_product,Willett Family Estate 2yo Rye,Willett Family Estate 2yo Rye,Willett Distillery,Willett Distillery,USA,,,Rye,Rye-like,2,2yo,,,,,,,,,,,,,,,,,8.5,0.3,10,,,$$$,,R4,,,,,,,,,Active,,,NA,NA,NA,,2741,C,248,42,86.87,167,236,David Knopfler & karloff & Håvard Nørjordet & Timo a.k.a. 'whisky buff' & Norbert,1869 Loretto Rd40004 BardstownUnited States,-85.4593812,37.7872778,whisky3.csv;whisky.csv,distillery_prefix_name,1126,,1476,willett family estate 2yo rye,willett family estate 2yo rye,
WDB-01494,whisky_product,High West Double Rye Campfire Barrel,High West Double Rye Campfire Barrel,High West Distillery,High West Distillery,USA,,,Rye,Rye-like,,,,,,,,,,,,,,,,,,,8.49,0.34,6,,,$$$,,R4,,,,,,,,,Active,01-01-2007,NA,NA,NA,NA,NA,3207,D,281,102,84.21,97,673,David Knopfler & karloff & Håvard Nørjordet & Timo a.k.a. 'whisky buff' & Norbert,"703 Park AvenueUT 84060  Park City, UtahUnited States",-111.4985493,40.6464897,whisky3.csv;whisky.csv,distillery_prefix_name,498,,1477,high west double rye campfire barrel,high west double rye campfire barrel,
WDB-01495,whisky_product,Crown Royal XO,Crown Royal XO,,,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.48,0.48,10,,,$$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1478,crown royal xo,crown royal xo,
WDB-01496,whisky_product,Danfield's 21yo,Danfield's 21yo,,,Canada,,,Blend,Rye-like,21,21yo,,,,,,,,,,,,,,,,,8.48,0.64,13,,,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1479,danfield s 21yo,danfield s 21yo,
WDB-01497,whisky_product,J.P. Wiser's Small Batch,J.P. Wiser's Small Batch,,,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.48,0.27,12,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1480,j p wiser s small batch,j p wiser s small batch,
WDB-01498,whisky_product,Crown Royal Noble Collection French Oak Cask Finished,Crown Royal Noble Collection French Oak Cask Finished,,,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.47,0.82,4,,,$$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1481,crown royal noble collection french oak cask finished,crown royal noble collection french oak cask finished,
WDB-01499,whisky_product,J.P. Wiser's Alumni Series Guy Lafleur 10yo,J.P. Wiser's Alumni Series Guy Lafleur 10yo,,,Canada,,,Blend,Rye-like,10,10yo,,,,,,,,,,,,,,,,,8.47,0.10,10,,,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1482,j p wiser s alumni series guy lafleur 10yo,j p wiser s alumni series guy lafleur 10yo,
WDB-01500,whisky_product,J.P. Wiser's Triple Barrel Rye,J.P. Wiser's Triple Barrel Rye,,,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.46,0.30,10,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1483,j p wiser s triple barrel rye,j p wiser s triple barrel rye,
WDB-01501,whisky_product,Knob Creek Small Batch Straight Rye Whiskey,Knob Creek Small Batch Straight Rye Whiskey,,,USA,,,Rye,Rye-like,,,,,,,,,,,,,,,,,,,8.46,0.42,20,,,$$$,,R4,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1484,knob creek small batch straight rye whiskey,knob creek small batch straight rye whiskey,
WDB-01502,whisky_product,Barrell Rye Batch 002,Barrell Rye Batch 002,,,USA,,,Rye,Rye-like,,,,,,,,,,,,,,,,,,,8.45,0.75,4,,,$$$$,,R4,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1485,barrell rye batch 002,barrell rye batch 002,
WDB-01503,whisky_product,Crown Royal Noble Collection Cornerstone Blend,Crown Royal Noble Collection Cornerstone Blend,,,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.45,0.68,7,,,$$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1486,crown royal noble collection cornerstone blend,crown royal noble collection cornerstone blend,
WDB-01504,whisky_product,Forty Creek Heritage 2017,Forty Creek Heritage 2017,Forty Creek,Forty Creek,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.45,0.51,7,,,$$$,,,,,,,,,,,Active,01-01-1992,NA,NA,NA,NA,Gruppo Campari,1975,D,105,31,82.33,20,323,David Knopfler,"297 South Service RoadL3M 1Y6 Grimsby, OntarioCanada",-79.5830771,43.2031108,whisky3.csv;whisky.csv,distillery_prefix_name,401,,1487,forty creek heritage 2017,forty creek heritage 2017,
WDB-01505,whisky_product,Pike Creek 10yo Rum-finished,Pike Creek 10yo Rum-finished,,,Canada,,,Blend,Rye-like,10,10yo,,,,,,,,,,,,,,,,,8.45,0.26,11,,,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1488,pike creek 10yo rum finished,pike creek 10yo rum finished,
WDB-01506,whisky_product,Caribou Crossing Single Barrel,Caribou Crossing Single Barrel,,,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.44,0.44,16,,,$$$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1489,caribou crossing single barrel,caribou crossing single barrel,
WDB-01507,whisky_product,"Forty Creek Confederation Oak (Batch E, F)","Forty Creek Confederation Oak (Batch E, F)",Forty Creek,Forty Creek,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.44,0.22,6,,,$$$,,,,,,,,,,,Active,01-01-1992,NA,NA,NA,NA,Gruppo Campari,1975,D,105,31,82.33,20,323,David Knopfler,"297 South Service RoadL3M 1Y6 Grimsby, OntarioCanada",-79.5830771,43.2031108,whisky3.csv;whisky.csv,distillery_prefix_name,401,,1490,forty creek confederation oak batch e f,forty creek confederation oak batch e f,
WDB-01508,whisky_product,George Dickel Rye,George Dickel Rye,,,USA,,,Rye,Rye-like,,,,,,,,,,,,,,,,,,,8.44,0.36,16,,,$$,,R4,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1491,george dickel rye,george dickel rye,
WDB-01509,whisky_product,Millstone 100 Rye,Millstone 100 Rye,,,Netherlands,,,Rye,Rye-like,,,,,,,,,,,,,,,,,,,8.44,0.67,12,,,$$$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1492,millstone 100 rye,millstone 100 rye,
WDB-01510,whisky_product,Parker’s Heritage 13th 2019 8yo Heavy Char Barrels Rye,Parker’s Heritage 13th 2019 8yo Heavy Char Barrels Rye,,,USA,,,Rye,Rye-like,8,8yo,,,,,,,,,,,,,,,,,8.43,0.83,5,,,$$$$$,,R4,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1493,parker s heritage 13th 2019 8yo heavy char barrels rye,parker s heritage 13th 2019 8yo heavy char barrels rye,
WDB-01511,whisky_product,Prichard’s Rye,Prichard’s Rye,,,USA,,,Rye,Rye-like,,,,,,,,,,,,,,,,,,,8.43,0.29,3,,,$$$$,,R4,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1494,prichard s rye,prichard s rye,
WDB-01512,whisky_product,Shelter Point Artisanal Cask Strength Whisky,Shelter Point Artisanal Cask Strength Whisky,Shelter Point Distillery,Shelter Point Distillery,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.43,0.36,6,,,$$$$,,,,,,,,,,,Active,,,NA,NA,NA,,1204,C,7,3,86.89,7,24,David Knopfler,"4650 Regent RoadV9H 1E3 Campbell River, BCCanada",-125.128805,49.8783492,whisky3.csv;whisky.csv,distillery_prefix_name,852,,1495,shelter point artisanal cask strength whisky,shelter point artisanal cask strength whisky,
WDB-01513,whisky_product,High West Son of Bourye,High West Son of Bourye,High West Distillery,High West Distillery,USA,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.41,0.45,12,,,$$$,,R4,,,,,,,,,Active,01-01-2007,NA,NA,NA,NA,NA,3207,D,281,102,84.21,97,673,David Knopfler & karloff & Håvard Nørjordet & Timo a.k.a. 'whisky buff' & Norbert,"703 Park AvenueUT 84060  Park City, UtahUnited States",-111.4985493,40.6464897,whisky3.csv;whisky.csv,distillery_prefix_name,498,,1496,high west son of bourye,high west son of bourye,
WDB-01514,whisky_product,"Forty Creek Confederation Oak (Batch C, D)","Forty Creek Confederation Oak (Batch C, D)",Forty Creek,Forty Creek,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.39,0.46,6,,,$$$,,,,,,,,,,,Active,01-01-1992,NA,NA,NA,NA,Gruppo Campari,1975,D,105,31,82.33,20,323,David Knopfler,"297 South Service RoadL3M 1Y6 Grimsby, OntarioCanada",-79.5830771,43.2031108,whisky3.csv;whisky.csv,distillery_prefix_name,401,,1497,forty creek confederation oak batch c d,forty creek confederation oak batch c d,
WDB-01515,whisky_product,Crown Royal Reserve,Crown Royal Reserve,,,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.38,0.62,17,,,$$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1498,crown royal reserve,crown royal reserve,
WDB-01516,whisky_product,Basil Hayden's Rye Whiskey,Basil Hayden's Rye Whiskey,,,USA,,,Rye,Rye-like,,,,,,,,,,,,,,,,,,,8.35,0.21,4,,,$$$,,R4,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1499,basil hayden s rye whiskey,basil hayden s rye whiskey,
WDB-01517,whisky_product,Bearface Triple Oak 7yo,Bearface Triple Oak 7yo,,,Canada,,,Rye,Rye-like,7,7yo,,,,,,,,,,,,,,,,,8.35,0.28,11,,,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1500,bearface triple oak 7yo,bearface triple oak 7yo,
WDB-01518,whisky_product,Jim Beam Pre-Prohibition Rye,Jim Beam Pre-Prohibition Rye,Jim Beam,Jim Beam,USA,,,Rye,Rye-like,,,,,,,,,,,,,,,,,,,8.35,0.38,8,,,$,,R4,,,,,,,,,Active,01-01-1795,NA,NA,NA,NA,Jim Beam Distilleries,8601,E,3315,446,78.9,474,6575,David Knopfler & karloff & Håvard Nørjordet & Timo a.k.a. 'whisky buff' & Norbert,526 Happy Hollow RoadKY 40110 ClermontUnited States,-85.6527829,37.9312682,whisky3.csv;whisky.csv,distillery_prefix_name,539,,1501,jim beam pre prohibition rye,jim beam pre prohibition rye,
WDB-01519,whisky_product,Stalk & Barrel Rye (Cask Strength),Stalk & Barrel Rye (Cask Strength),,,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.35,0.4,9,,,$$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1502,stalk barrel rye cask strength,stalk barrel rye cask strength,
WDB-01520,whisky_product,Bulleit Rye,Bulleit Rye,,,USA,,,Rye,Rye-like,,,,,,,,,,,,,,,,,,,8.34,0.62,21,,,$$,,R4,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1503,bulleit rye,bulleit rye,
WDB-01521,whisky_product,Potter's Special Old,Potter's Special Old,Potter,Potter,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.34,0.52,4,,,$,,,,,,,,,,,Closed,01-01-1958,01-01-2006,NA,NA,NA,NA,1965,D,36,22,83.18,8,41,David Knopfler,"1125 Richter StreetV1Y 2K6 Kelowna, BCCanada",-119.4879215,49.8948064,whisky3.csv;whisky.csv,distillery_prefix_name,781,,1504,potter s special old,potter s special old,
WDB-01522,whisky_product,Centennial 10yo,Centennial 10yo,,,Canada,,,Blend,Rye-like,10,10yo,,,,,,,,,,,,,,,,,8.33,0.43,6,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1505,centennial 10yo,centennial 10yo,
WDB-01523,whisky_product,Canadian Rockies 17yo,Canadian Rockies 17yo,,,Canada,,,Blend,Rye-like,17,17yo,,,,,,,,,,,,,,,,,8.32,0.48,5,,,$$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1506,canadian rockies 17yo,canadian rockies 17yo,
WDB-01524,whisky_product,Canadian Club Reserve 10yo,Canadian Club Reserve 10yo,,,Canada,,,Blend,Rye-like,10,10yo,,,,,,,,,,,,,,,,,8.31,0.65,9,,,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1507,canadian club reserve 10yo,canadian club reserve 10yo,
WDB-01525,whisky_product,Woodford Reserve Straight Rye,Woodford Reserve Straight Rye,Woodford Reserve,Woodford Reserve,USA,,,Rye,Rye-like,,,,,,,,,,,,,,,,,,,8.3,0.31,13,,,$$,,R4,,,,,,,,,Active,,,NA,NA,NA,Brown-Forman Corporation,5635,D,878,121,82.12,167,1549,David Knopfler & karloff & Håvard Nørjordet & Timo a.k.a. 'whisky buff' & Norbert,7855 McCracken Pike KY 40383 VersaillesUnited States,-84.8109851,38.1130266,whisky3.csv;whisky.csv,distillery_prefix_name,1136,,1508,woodford reserve straight rye,woodford reserve straight rye,
WDB-01526,whisky_product,Forty Creek Founder's Reserve,Forty Creek Founder's Reserve,Forty Creek,Forty Creek,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.29,0.46,7,,,$$$,,,,,,,,,,,Active,01-01-1992,NA,NA,NA,NA,Gruppo Campari,1975,D,105,31,82.33,20,323,David Knopfler,"297 South Service RoadL3M 1Y6 Grimsby, OntarioCanada",-79.5830771,43.2031108,whisky3.csv;whisky.csv,distillery_prefix_name,401,,1509,forty creek founder s reserve,forty creek founder s reserve,
WDB-01527,whisky_product,J.P. Wiser's Alumni Series Martin Brodeur 12yo,J.P. Wiser's Alumni Series Martin Brodeur 12yo,,,Canada,,,Rye,Rye-like,12,12yo,,,,,,,,,,,,,,,,,8.29,0.13,4,,,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1510,j p wiser s alumni series martin brodeur 12yo,j p wiser s alumni series martin brodeur 12yo,
WDB-01528,whisky_product,Willett Family Estate Rye XCF 1.0,Willett Family Estate Rye XCF 1.0,Willett Distillery,Willett Distillery,USA,,,Rye,Rye-like,,,,,,,,,,,,,,,,,,,8.29,0.46,4,,,$$$$$,,R4,,,,,,,,,Active,,,NA,NA,NA,,2741,C,248,42,86.87,167,236,David Knopfler & karloff & Håvard Nørjordet & Timo a.k.a. 'whisky buff' & Norbert,1869 Loretto Rd40004 BardstownUnited States,-85.4593812,37.7872778,whisky3.csv;whisky.csv,distillery_prefix_name,1126,,1511,willett family estate rye xcf 1 0,willett family estate rye xcf 1 0,
WDB-01529,whisky_product,Crown Royal Limited Edition,Crown Royal Limited Edition,,,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.28,0.19,12,,,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1512,crown royal limited edition,crown royal limited edition,
WDB-01530,whisky_product,Forty Creek Three Grain 20th Anniversary,Forty Creek Three Grain 20th Anniversary,Forty Creek,Forty Creek,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.28,0.72,3,,,,,,,,,,,,,,Active,01-01-1992,NA,NA,NA,NA,Gruppo Campari,1975,D,105,31,82.33,20,323,David Knopfler,"297 South Service RoadL3M 1Y6 Grimsby, OntarioCanada",-79.5830771,43.2031108,whisky3.csv;whisky.csv,distillery_prefix_name,401,,1513,forty creek three grain 20th anniversary,forty creek three grain 20th anniversary,
WDB-01531,whisky_product,J.P. Wiser's 15yo,J.P. Wiser's 15yo,,,Canada,,,Blend,Rye-like,15,15yo,,,,,,,,,,,,,,,,,8.28,0.32,8,,,$$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1514,j p wiser s 15yo,j p wiser s 15yo,
WDB-01532,whisky_product,J.P. Wiser's Double Still Rye,J.P. Wiser's Double Still Rye,,,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.28,0.35,9,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1515,j p wiser s double still rye,j p wiser s double still rye,
WDB-01533,whisky_product,Old Overholt Bonded,Old Overholt Bonded,,,USA,,,Rye,Rye-like,,,,,,,,,,,,,,,,,,,8.28,0.3,3,,,$$,,R4,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1516,old overholt bonded,old overholt bonded,
WDB-01534,whisky_product,Yellow Rose Straight Rye,Yellow Rose Straight Rye,,,USA,,,Rye,Rye-like,,,,,,,,,,,,,,,,,,,8.28,0.49,6,,,$$$,,R4,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1517,yellow rose straight rye,yellow rose straight rye,
WDB-01535,whisky_product,Canadian Club 100% Rye,Canadian Club 100% Rye,,,Canada,,,Rye,Rye-like,,,,,,,,,,,,,,,,,,,8.27,0.36,18,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1518,canadian club 100 rye,canadian club 100 rye,
WDB-01536,whisky_product,Alberta Springs 10yo,Alberta Springs 10yo,,,Canada,,,Blend,Rye-like,10,10yo,,,,,,,,,,,,,,,,,8.25,0.44,9,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1519,alberta springs 10yo,alberta springs 10yo,
WDB-01537,whisky_product,Forty Creek Barrel Select,Forty Creek Barrel Select,Forty Creek,Forty Creek,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.25,0.68,19,,,$,,,,,,,,,,,Active,01-01-1992,NA,NA,NA,NA,Gruppo Campari,1975,D,105,31,82.33,20,323,David Knopfler,"297 South Service RoadL3M 1Y6 Grimsby, OntarioCanada",-79.5830771,43.2031108,whisky3.csv;whisky.csv,distillery_prefix_name,401,,1520,forty creek barrel select,forty creek barrel select,
WDB-01538,whisky_product,Jack Daniel's Rested Tennessee Rye (Batch 1/2),Jack Daniel's Rested Tennessee Rye (Batch 1/2),Jack Daniel's,Jack Daniel's,USA,,,Rye,Rye-like,,,,,,,,,,,,,,,,,,,8.25,0.56,4,,,$$$,,R4,,,,,,,,,Active,,,150000000 Liters,NA,NA,Brown-Forman,10328,E,1853,441,77.98,381,7548,David Knopfler & karloff & Håvard Nørjordet & Timo a.k.a. 'whisky buff' & Norbert,280 Lynchburg HighwayTN 37352 LynchburgUnited States,-86.3683442,35.2852833,whisky3.csv;whisky.csv,distillery_prefix_name,535,,1521,jack daniel s rested tennessee rye batch 1 2,jack daniel s rested tennessee rye batch 1 2,
WDB-01539,whisky_product,Crown Royal Black,Crown Royal Black,,,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.23,0.48,19,,,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1522,crown royal black,crown royal black,
WDB-01540,whisky_product,Pike Creek 10yo Port-finished,Pike Creek 10yo Port-finished,,,Canada,,,Blend,Rye-like,10,10yo,,,,,,,,,,,,,,,,,8.23,0.53,17,,,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1523,pike creek 10yo port finished,pike creek 10yo port finished,
WDB-01541,whisky_product,Wayne Gretzky No. 99 Ice Cask,Wayne Gretzky No. 99 Ice Cask,,,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.22,0.28,7,,,$$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1524,wayne gretzky no 99 ice cask,wayne gretzky no 99 ice cask,
WDB-01542,whisky_product,Forty Creek Three Grain Harmony,Forty Creek Three Grain Harmony,Forty Creek,Forty Creek,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.20,0.54,9,,,$$$,,,,,,,,,,,Active,01-01-1992,NA,NA,NA,NA,Gruppo Campari,1975,D,105,31,82.33,20,323,David Knopfler,"297 South Service RoadL3M 1Y6 Grimsby, OntarioCanada",-79.5830771,43.2031108,whisky3.csv;whisky.csv,distillery_prefix_name,401,,1525,forty creek three grain harmony,forty creek three grain harmony,
WDB-01543,whisky_product,Gibson's Bold 8yo,Gibson's Bold 8yo,,,Canada,,,Blend,Rye-like,8,8yo,,,,,,,,,,,,,,,,,8.20,0.42,6,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1526,gibson s bold 8yo,gibson s bold 8yo,
WDB-01544,whisky_product,Last Mountain Distillery Single Cask Rye Whisky,Last Mountain Distillery Single Cask Rye Whisky,Last Mountain Distillery,Last Mountain Distillery,Canada,,,Rye,Rye-like,,,,,,,,,,,,,,,,,,,8.20,0.58,3,,,$$$,,,,,,,,,,,Active,01-08-2010,NA,NA,NA,NA,Colin and Meredith Schmidt,722,E,4,NA,77.5,4,9,David Knopfler,"70 Highway 20S0G 3C0 Lumsden, SaskatchewanCanada",-94.616358,39.1139886,whisky3.csv;whisky.csv,distillery_prefix_name,599,,1527,last mountain distillery single cask rye whisky,last mountain distillery single cask rye whisky,
WDB-01545,whisky_product,J.P. Wiser's Alumni Series Paul Coffey 7yo,J.P. Wiser's Alumni Series Paul Coffey 7yo,,,Canada,,,Rye,Rye-like,7,7yo,,,,,,,,,,,,,,,,,8.19,0.38,7,,,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1528,j p wiser s alumni series paul coffey 7yo,j p wiser s alumni series paul coffey 7yo,
WDB-01546,whisky_product,Stalk & Barrel Red Blend,Stalk & Barrel Red Blend,,,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.19,0.39,7,,,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1529,stalk barrel red blend,stalk barrel red blend,
WDB-01547,whisky_product,66 Gilead Crimson Rye,66 Gilead Crimson Rye,66 Gilead Distillery,66 Gilead Distillery,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.18,0.47,7,,,$$,,,,,,,,,,,Mothballed,,,NA,NA,NA,,1919,D,3,NA,81,2,11,David Knopfler,66 Gilead RoadON K0K 1G0 BloomfieldCanada,-77.2684887,43.9940363,whisky3.csv;whisky.csv,distillery_prefix_name,7,,1530,66 gilead crimson rye,66 gilead crimson rye,
WDB-01548,whisky_product,Stalk & Barrel 11+1 Canadian whisky,Stalk & Barrel 11+1 Canadian whisky,,,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.18,0.42,19,,,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1531,stalk barrel 11 1 canadian whisky,stalk barrel 11 1 canadian whisky,
WDB-01549,whisky_product,Crown Royal Bourbon Mash (Blender's Mash),Crown Royal Bourbon Mash (Blender's Mash),,,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.16,0.65,8,,,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1532,crown royal bourbon mash blender s mash,crown royal bourbon mash blender s mash,
WDB-01550,whisky_product,Canadian Club Sherry Cask,Canadian Club Sherry Cask,,,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.15,0.62,9,,,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1533,canadian club sherry cask,canadian club sherry cask,
WDB-01551,whisky_product,Pendleton 1910,Pendleton 1910,,,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.13,0.64,11,,,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1534,pendleton 1910,pendleton 1910,
WDB-01552,whisky_product,Wild Turkey 81 Rye,Wild Turkey 81 Rye,Wild Turkey Distillery,Wild Turkey Distillery,USA,,,Rye,Rye-like,,,,,,,,,,,,,,,,,,,8.12,0.34,8,,,$$,,R4,,,,,,,,,Active,01-01-1789,NA,NA,NA,NA,"Austin, Nichols Distilling Co., Inc.",6110,D,1243,219,84.31,227,2660,David Knopfler & karloff & Håvard Nørjordet & Timo a.k.a. 'whisky buff' & Norbert,1525 Tyrone RoadKY 40342 LawrenceburgUnited States,-84.8519506,38.0395235,whisky3.csv;whisky.csv,distillery_prefix_name,1124,,1535,wild turkey 81 rye,wild turkey 81 rye,
WDB-01553,whisky_product,Koval Single Barrel Rye,Koval Single Barrel Rye,KOVAL Distillery,KOVAL Distillery,USA,,,Rye,Rye-like,,,,,,,,,,,,,,,,,,,8.10,0.23,5,,,$$$,,R4,,,,,,,,,Active,01-01-2008,NA,NA,NA,NA,DRs. SONAT  & ROBERT BIRNECKER ,2330,E,129,31,76.91,52,211,David Knopfler & karloff & Håvard Nørjordet & Timo a.k.a. 'whisky buff' & Norbert,5121 North Ravenswood AveIL 60640 ChicagoUnited States,-87.6740245,41.9749864,whisky3.csv;whisky.csv,distillery_prefix_name,584,,1536,koval single barrel rye,koval single barrel rye,
WDB-01554,whisky_product,Canadian Club Classic 12yo (Small Batch),Canadian Club Classic 12yo (Small Batch),,,Canada,,,Blend,Rye-like,12,12yo,,,,,,,,,,,,,,,,,8.08,0.42,17,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1537,canadian club classic 12yo small batch,canadian club classic 12yo small batch,
WDB-01555,whisky_product,Century Reserve Lot 15/25,Century Reserve Lot 15/25,,,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.08,0.90,6,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1538,century reserve lot 15 25,century reserve lot 15 25,
WDB-01556,whisky_product,J.P. Wiser's Alumni Series Lanny MacDonald 9yo,J.P. Wiser's Alumni Series Lanny MacDonald 9yo,,,Canada,,,Blend,Rye-like,9,9yo,,,,,,,,,,,,,,,,,8.08,0.48,10,,,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1539,j p wiser s alumni series lanny macdonald 9yo,j p wiser s alumni series lanny macdonald 9yo,
WDB-01557,whisky_product,Hiram Walker Special Old Rye,Hiram Walker Special Old Rye,Hiram Walker,Hiram Walker,Canada,,,Blend,Rye-like,,,,,,,,,,,,,,,,,,,8.07,0.36,10,,,$,,,,,,,,,,,Active,01-01-1858,NA,NA,NA,NA,Pernod Ricard A.A.,3281,E,244,69,78.05,100,625,David Knopfler,Canada,-106.346771,56.130366,whisky3.csv;whisky.csv,distillery_prefix_name,503,,1540,hiram walker special old rye,hiram walker special old rye,
WDB-01558,whisky_product,J.P. Wiser's Alumni Series Darryl Sitter 10yo,J.P. Wiser's Alumni Series Darryl Sitter 10yo,,,Canada,,,Rye,Rye-like,10,10yo,,,,,,,,,,,,,,,,,8.07,0.41,7,,,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whisky3.csv,,,,1541,j p wiser s alumni series darryl sitter 10yo,j p wiser s alumni series darryl sitter 10yo,
