id,slug,lang,name,description,url,pdf,published_at,authors,type,country,region,distillery,bottler,age,abv,price_per_liter,flavour,rating_marcel,rating_sascha,rating_value_for_money
3,glenkinchie-12-years,en,Glenkinchie 12 Years,"Glenkinchie 12 is one of only three bottlings offered by the distillery. Besides this, only the Distillers Edition and a variant of the 12-years in cask strength are available. The latter can only be purchased at the distillery itself.Glenkichie, also called the Edinburgh Malt, is produced in the immediate vicinity of the Scottish capital. The 12-years bottling is the only Lowlands representative among the Classic Malts. Some of the distillery's buildings are under the protection of historical buildings.",/whisky-reviews/glenkinchie-12-years,/exports/pdf/glenkinchie-12-years.pdf,2022-08-29T19:47:31+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Lowlands,Glenkinchie,,12,43,45,floral,68,74,4
57,rock-island,en,Rock Island Small Batch Release - Douglas Laing,"This blend of the famous independent bottler Douglas Laing offers us a composition of the characteristic and absolutely unmistakable aromas of the Hebrides.Douglas Laing provides us with independently bottled blends. Founded back in the 1940s, Douglas Laing distributes a variety of different series in which single malts are blended and thematically ordered. Within the Remarkable Regional Malts, Rock Island represents the Scottish islands. Fun Fact: Originally distributed as Rock Oyster, the bottling was renamed to Rock Island, as oysters had a negative connotation for many customers.",/whisky-reviews/rock-island,/exports/pdf/rock-island.pdf,2022-08-28T16:57:43+00:00,"[""Marcel"", ""Sascha""]",Blended Malt Whisky,Scotland,,,Douglas Laing,0,46.8,51.29,spicy,55,79,4
10,the-singleton-of-dufftown-12-years,en,The Singleton Of Dufftown 12 Years,"The Singleton of Dufftown 12 year is one of the few bottlings with an age statement of more than 10 years that can be purchased for under 30€. As part of the Classic Malts Selection, it becomes even more interesting when viewed in the context of the full lineup. It is part of the core range (12, 15 and 18 years) of the Dufftown distillery.The three distilleries Dufftown, Glen Ord, and Glendullan produce whiskies under the label The Singleton. While The Singleton of Glen Ord is intended for the Asian market, The Singleton of Glendullan targets the North American market and The Singleton of Dufftown belongs to the European market.",/whisky-reviews/the-singleton-of-dufftown-12-years,/exports/pdf/the-singleton-of-dufftown-12-years.pdf,2022-08-21T11:19:58+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,Dufftown,,12,40,39.86,floral,68,70,4
56,kavalan-40th-anniversary-edition,en,Kavalan King Car 40th Anniversary Edition (2012/2020),"To celebrate their 40th birthday the King Car Group, the owner of the Kavalan Distillery, bottled as a Single Cask Limited Edition Whisky matured in exclusive red wine casks. The bottling has no age statement.The bottle comes in a 1.5 litre size and has a cap studded with Swarovski crystals, which is shaped like a crown to emphasise the exclusivity. The whole thing is packed in a high-quality wooden box. The presentation is actually quite impressive.",/whisky-reviews/kavalan-40th-anniversary-edition,/exports/pdf/kavalan-40th-anniversary-edition.pdf,2022-08-20T18:46:35+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Taiwan,,Kavalan,,0,56.3,538.39,rich,89,89,0
50,ben-bracken-highland,en,Ben Bracken Highland,"The discounter LIDL has some single malts in its range, including the Ben Bracken Highland, which is described as light and elegant. We took a closer look at the Whisky.LIDL does not reveal which distillery is behind Ben Bracken. All we know is that we have a Whisky from the Highlands at a bargain price in our glass. The packaging is blue, which distinguishes it from the other Whiskys in the series. There is also an Islay Whisky, an Highland peated and a bottling from Speyside.",/whisky-reviews/ben-bracken-highland,/exports/pdf/ben-bracken-highland.pdf,2022-08-14T16:55:05+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,,Clydesdale,0,40,19.99,mellow,50,50,3
41,berry-bros-rudd-blended-malt-speyside,en,Blended Malt Speyside - Berry Bros. & Rudd,"The family business Berry Bros & Rudd is considered to be Britain's oldest wine and spirits merchant and is also said to have stocked the Titanic with spirits. Today, the company is known among whisky lovers for its excellent blends.We have a blended malt from the Classic Range by Berry Bros & Rudd in our glass. The Classic Range includes Whiskys from the different regions of Scotland, in this case from Speyside. Of course, the company does not reveal which distilleries the different Whiskys come from.",/whisky-reviews/berry-bros-rudd-blended-malt-speyside,/exports/pdf/berry-bros-rudd-blended-malt-speyside.pdf,2022-08-13T14:14:23+00:00,"[""Marcel"", ""Sascha""]",Blended Malt Whisky,Scotland,Speyside,,Berry Bros. & Rudd,0,44.2,45.4,mellow,75,75,4
39,ardbeg-an-oa,en,Ardbeg An Oa,"Named after the Oa Peninsula on the Isle of Islay, Ardbeg An Oa was the first addition to the standard range ten years after the Ardbeg Corryvreckan, having previously focused entirely on limited bottlings.Once again without an age statement, Ardbeg presents us with a Whisky that is even available in a limited barbecue smoker edition. A very good idea, we think, because this way you get the desired smoky flavour even without spices on the barbecue peppers.",/whisky-reviews/ardbeg-an-oa,/exports/pdf/ardbeg-an-oa.pdf,2022-08-07T18:14:45+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Isle of Islay,Ardbeg,,0,46.6,71.14,peaty,75,83,4
26,ardmore-port-wood-finish-12-years,en,Ardmore Port Wood Finish 12 Years,"Older Whiskys from the Ardmore distillery are rarely found. Among the younger standards is the Ardmore Legacy, as well as the Ardmore Port Wood Finish 12 years, reviewed here.A special characteristic of the distillery from the Scottish Highlands is that, unlike its neighbours, it uses peated barley and thus a fruity-smoky note can be found in the spirits.",/whisky-reviews/ardmore-port-wood-finish-12-years,/exports/pdf/ardmore-port-wood-finish-12-years.pdf,2022-08-03T19:34:29+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Ardmore,,12,46,60.19,rich,67,67,3
55,lochlea-our-barley,en,Lochlea Our Barley,"In August 2018, almost exactly four years ago, the independent family-owned distillery started operations. After the first limited bottling at the beginning of 2022, and now the first standard bottling follows. We were provided with a sample by the distillery before the release and are now happy to add our two cents.The farm distillery works under the motto dare to be honest. It puts into practice what many whisky lovers want: Honesty and transparency. From the local cultivation of the barley to the bottling - the whole production process is traceable. Master blender John Campbell, previously distillery manager of Laphroaig for 25 years, seized the opportunity to create a Single Malt Whisky in a new distillery, which is to set new standards in terms of quality. By the way: The packaging is chic and classy, as is the bottle.",/whisky-reviews/lochlea-our-barley,/exports/pdf/lochlea-our-barley.pdf,2022-07-31T13:40:12+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Lowlands,Lochlea,,0,46,71.29,mellow,78,76,3
54,st-kilian-bud-spencer-the-legend-rauchig-batch-02,en,St. Kilian Bud Spencer - The Legend - Rauchig - Batch 02,"The German distillery St. Klilian has chosen Bud Spencer and Terrence Hill as characters for its marketing. Both peated and non-peated Whiskys as well as liqueurs appear as part of the series.The label, adorned with Bud Spencer's world-famous fist, promises a quick-witted and humorous experience. Those who have seen the movies of Bud Spencer & Terrence Hill know what we are talking about. Nevertheless, we are actually reviewing a Single Malt Whisky from Germany.",/whisky-reviews/st-kilian-bud-spencer-the-legend-rauchig-batch-02,/exports/pdf/st-kilian-bud-spencer-the-legend-rauchig-batch-02.pdf,2022-07-13T18:42:00+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Germany,,St. Kilian,,0,49,71.29,peaty,78,80,3
53,82-chapters-to-newcastle-secret-speyside-13,en,Secret Speyside 13 Years - 82 Chapters to Newcastle,"Last month, the madmen from 82 Chapters to Newcastle released a new bottling. This time a single cask from a secret distillery in Scotland's Speyside. It's our first bottle by this independent bottler from Germany. We are beyond excited.A total of 259 bottles are the result of the first fill bourbon cask with which something naughty must have happened. Because otherwise, how would they have gotten these flavours into the Whisky? Bottled at cask strength, the Single Malt Whisky with the unicorn can also be enjoyed slightly diluted with water.",/whisky-reviews/82-chapters-to-newcastle-secret-speyside-13,/exports/pdf/82-chapters-to-newcastle-secret-speyside-13.pdf,2022-07-02T19:00:53+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,,82 Chapters to Newcastle,13,56.2,107,floral,87,83,5
48,starward-left-field,en,Starward Left-Field,The Single Malt Whisky Left-Field by Starward from Australia matures exclusively in former Australian red wine casks made of French oak. We are pretty happy to say that we found our Whisky of the Summer 2022.The Left-Field belongs to the core-range of Starward and is thus always available. You often have to put down quite a sum of money for Single Malt Whiskys from countries other than Scotland. This bottling is affordable even for the smaller purse. Starward themself praise the Whisky as an easily accessible all-rounder.,/whisky-reviews/starward-left-field,/exports/pdf/starward-left-field.pdf,2022-06-24T17:41:00+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Australia,,Starward,,0,40,49.86,mellow,79,79,4
44,mackmyra-intelligens-ai-02,en,Mackmyra Intelligens AI:02,"Mackmyra Intelligens AI:02, the successor to Mackmyra Intelligens AI:01, promises an improved recipe and an adjustment of the casks in which this Swedish single malt Whisky matures. To refine the flavour depth, small ex-Oloroso Sherry casks and a little peat smoke was added.We still like the marketing very much. On the website, there are release notes for the Whisky, which is actually more usual for software. For example, the change in colour compared to the predecessor is indicated in hex code. A touch nerdy, but very fitting. The design of the label has also been updated slightly.",/whisky-reviews/mackmyra-intelligens-ai-02,/exports/pdf/mackmyra-intelligens-ai-02.pdf,2022-06-17T15:59:50+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Sweden,,Mackmyra,,0,46.1,78.56,mellow,79,81,3
45,redbreast-15-years,en,Redbreast 15 Years,"The Redbreast series consists of so-called single pot still whiskey. This means that both malted and unmalted barley are used in the mash. Unique in Ireland, this process gives the whiskey its rich character.Fun Fact: If you sort the Redbreast bottles by age in ascending order, starting with the 12-years, the Readbreast looks at you first. On the label of the 15-years, the Readbreast takes off and is finally in flight on the 21-years.",/whisky-reviews/redbreast-15-years,/exports/pdf/redbreast-15-years.pdf,2022-06-15T15:03:36+00:00,"[""Marcel"", ""Sascha""]",Single Pot Still Whiskey,Ireland,,Midleton,,15,46,105.11,mellow,90,84,4
31,johnnie-walker-black-label-12-years-sherry-finish,en,Johnnie Walker Black Label 12 Years Sherry Finish,"The Johnnie Walker Black Label 12 Years Sherry Finish gives the classic whisky a - as the name suggests - sherry finish, i.e. a post-maturing in Jerez sherry casks. This is to put the proverbial icing on the cake of the iconic whisky.With a slightly adapted design with distinct accents in pink, Johnnie Walker has remained true to the familiar style, as with all bottlings.",/whisky-reviews/johnnie-walker-black-label-12-years-sherry-finish,/exports/pdf/johnnie-walker-black-label-12-years-sherry-finish.pdf,2022-06-12T19:54:54+00:00,"[""Marcel"", ""Sascha""]",Blended Malt Whisky,Scotland,,,John Walker & Sons,12,40,32.84,mellow,57,63,4
46,ardbeg-ardcore-committee,en,Ardbeg Ardcore Committee Release,"Inspired by the punk past from the 1970s, Ardbeg releases Ardcore as this year's committee release. By the way, it is said to taste ""like biting a spiky ball"".The releases are very polarising. Very interesting for collectors and sold out just as quickly, those who want to taste the latest Committee release often don't get their money's worth.",/whisky-reviews/ardbeg-ardcore-committee,/exports/pdf/ardbeg-ardcore-committee.pdf,2022-06-02T07:38:39+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Isle of Islay,Ardbeg,,0,50.1,185.57,peaty,71,77,1
47,ardbeg-corryvreckan,en,Ardbeg Corryvreckan,"As a permanently available Single Malt Whisky, it was considered the most intense Scotch of the Ardbeg distillery for a long time. With a quasi-barrel strength of 57.1 ABV, a pure and a slightly water-stretched tasting is compulsory.Ardbeg Corryvreckan is named after the Corryvreckan whirlpool. This legendary whirlpool forms in the strait between the Jura and the island of Scarba - so at first glance it has nothing directly to do with the island of Islay, the home of the Ardbeg distillery.",/whisky-reviews/ardbeg-corryvreckan,/exports/pdf/ardbeg-corryvreckan.pdf,2022-05-29T12:33:49+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Isle of Islay,Ardbeg,,0,57.1,95.7,peaty,81,87,3
